agentId;time;posX;posZ;speed;localDensity
14;9,2400;-1,2118;-2,0609;1,3546;0,0398
13;9,2400;-1,9839;0,6710;1,3641;0,0398
12;9,2400;0,1830;0,6145;1,0227;0,0398
11;9,2400;-2,4504;-0,5240;0,9399;0,0398
10;9,2400;-1,2068;-1,0831;0,9020;0,0398
9;9,2400;-0,7178;-2,7836;1,3308;0,0398
8;9,2400;-1,8163;-0,6665;0,8624;0,0398
7;9,2400;-0,8039;1,7564;0,7150;0,0398
6;9,2400;-1,7362;1,1956;1,2086;0,0398
5;9,2400;-0,5192;0,7401;0,9730;0,0398
2;9,2400;-1,7291;0,0626;0,9627;0,0398
56;9,7400;5,7486;1,1392;0,3502;0,0398
54;9,7400;5,3543;-0,1862;0,3797;0,0398
53;9,7400;4,8594;1,1914;1,2530;0,0398
52;9,7400;-1,0388;6,5002;0,9263;0,0398
51;9,7400;4,3695;2,2728;1,5266;0,0398
50;9,7400;-0,3117;4,7082;1,5251;0,0398
49;9,7400;3,8876;0,4294;1,5614;0,0398
48;9,7400;4,2912;-0,3591;1,6748;0,0398
47;9,7400;1,0985;4,1758;1,0840;0,0398
46;9,7400;4,9067;0,4869;1,2835;0,0398
45;9,7400;0,6933;5,2945;1,4718;0,0398
44;9,7400;3,8973;1,0947;1,4217;0,0398
43;9,7400;-0,0578;5,7816;0,8897;0,0398
42;9,7400;2,8579;-0,2954;1,3965;0,0398
41;9,7400;2,9166;2,0870;1,1577;0,0398
40;9,7400;1,3158;4,8618;1,3702;0,0398
39;9,7400;3,1980;0,4454;1,3983;0,0398
38;9,7400;-0,4396;2,4478;1,0302;0,0398
37;9,7400;1,5879;0,6786;1,3880;0,0398
36;9,7400;3,3704;1,3900;1,3862;0,0398
35;9,7400;0,1728;2,2517;0,6696;0,0398
34;9,7400;0,3138;-0,0411;1,4499;0,0398
33;9,7400;0,1751;4,1498;1,0873;0,0398
32;9,7400;1,0139;-0,0706;1,4816;0,0398
31;9,7400;0,3230;0,6902;0,8785;0,0398
30;9,7400;1,0319;2,0201;0,9571;0,0398
29;9,7400;-0,5105;-0,4636;1,3407;0,0398
28;9,7400;-0,5933;1,8490;1,1212;0,0398
27;9,7400;0,0368;1,6675;1,2135;0,0398
26;9,7400;-1,7057;1,4434;0,7234;0,0398
25;9,7400;0,7441;1,4887;0,8676;0,0398
24;9,7400;-1,1419;-0,5069;1,0722;0,0398
23;9,7400;-0,5015;1,2406;1,3374;0,0398
