agentId;time;posX;posZ;speed;localDensity
6;0,9600;-1,6051;1,4578;1,1087;3,8197
5;0,9600;-1,0313;0,7306;0,9197;3,8197
4;0,9600;-0,4778;-0,1697;0,9512;3,8197
3;0,9600;-2,1860;-0,8459;0,8409;3,8197
93;1,0800;-1,3389;-0,5080;0,8297;5,0930
92;1,0800;1,9930;-0,4805;0,5740;5,0930
89;1,0800;1,6564;0,4562;1,2450;5,0930
86;1,0800;1,6976;1,6409;0,6766;5,0930
83;1,0800;-1,4982;-0,8566;0,5415;5,0930
82;1,0800;-2,6991;1,2150;1,3204;5,0930
80;1,0800;0,8207;1,2547;1,2053;5,0930
78;1,0800;2,1312;-0,8384;0,0984;5,0930
77;1,0800;-0,0140;-0,1490;1,0788;5,0930
76;1,0800;-2,5039;0,6635;1,3655;5,0930
75;1,0800;2,2376;0,6321;0,8501;5,0930
73;1,0800;-2,0520;0,3917;1,4411;5,0930
72;1,0800;-0,2374;0,7860;1,4263;5,0930
71;1,0800;-0,9887;-0,7662;0,6862;5,0930
70;1,0800;-0,5805;1,1598;1,3337;5,0930
68;1,0800;-1,5364;0,0756;1,1662;5,0930
66;1,0800;-2,7832;-0,9142;0,8733;5,0930
60;1,0800;0,6063;0,1436;1,3990;5,0930
58;1,0800;-0,0429;-0,9776;1,3932;5,0930
53;1,0800;-1,8222;-0,5215;1,1566;5,0930
52;1,0800;1,1270;0,4206;0,9568;5,0930
51;1,0800;1,9002;1,0501;1,4056;5,0930
50;1,0800;0,8375;-0,2902;1,1843;5,0930
48;1,0800;1,1516;-0,7996;0,4877;5,0930
44;1,0800;-1,0838;1,4481;1,1303;5,0930
41;1,0800;-1,5696;0,7144;1,0554;5,0930
40;1,0800;-2,4282;-0,5095;0,1525;5,0930
38;1,0800;0,3569;-0,8487;0,1703;5,0930
36;1,0800;1,5995;-0,8976;0,3621;5,0930
35;1,0800;0,1615;0,3736;1,3301;5,0930
34;1,0800;-1,0024;-0,1137;1,2080;5,0930
31;1,0800;-0,4842;0,3484;1,1539;5,0930
30;1,0800;-0,4776;-0,7681;0,3542;5,0930
28;1,0800;-2,1015;1,2432;1,1112;5,0930
24;1,0800;0,3126;-0,4861;0,7640;5,0930
23;1,0800;0,6323;0,7493;1,1944;5,0930
21;1,0800;-2,4389;0,0081;1,2230;5,0930
20;1,0800;1,8193;-0,0013;1,2534;5,0930
17;1,0800;1,2726;0,9520;1,0019;5,0930
16;1,0800;0,7735;-0,7749;0,9058;5,0930
15;1,0800;0,1917;1,1405;1,1626;5,0930
12;1,0800;1,3921;-0,4302;0,8270;5,0930
6;1,0800;-1,5804;1,3270;1,1093;5,0930
5;1,0800;-0,9781;0,6328;0,9273;5,0930
4;1,0800;-0,4980;-0,2815;0,9466;5,0930
3;1,0800;-2,0632;-0,8518;1,0249;5,0930
93;1,1800;-1,3075;-0,5178;0,3286;5,0930
92;1,1800;1,9391;-0,4748;0,5426;5,0930
89;1,1800;1,6180;0,3442;1,1842;5,0930
86;1,1800;1,6837;1,5333;1,0851;5,0930
84;1,1800;-0,0406;1,6677;0,8400;5,0930
83;1,1800;-1,4671;-0,8697;0,3374;5,0930
82;1,1800;-2,6424;1,0867;1,4029;5,0930
80;1,1800;0,7739;1,1398;1,2410;5,0930
78;1,1800;2,1475;-0,8820;0,4658;5,0930
77;1,1800;-0,0093;-0,2483;0,9933;5,0930
76;1,1800;-2,4693;0,5314;1,3650;5,0930
75;1,1800;2,2255;0,5370;0,9585;5,0930
73;1,1800;-1,9889;0,2639;1,4254;5,0930
72;1,1800;-0,1918;0,6442;1,4892;5,0930
71;1,1800;-0,9719;-0,8400;0,7562;5,0930
70;1,1800;-0,5721;1,0314;1,2869;5,0930
68;1,1800;-1,5110;-0,0395;1,1785;5,0930
66;1,1800;-2,7269;-0,8810;0,6541;5,0930
60;1,1800;0,6082;-0,0001;1,4366;5,0930
53;1,1800;-1,7626;-0,5563;0,6905;5,0930
52;1,1800;1,0925;0,3314;0,9568;5,0930
51;1,1800;1,8603;0,9167;1,3921;5,0930
50;1,1800;0,8279;-0,4040;1,1420;5,0930
48;1,1800;1,1571;-0,7822;0,1825;5,0930
45;1,1800;-0,6067;1,6288;0,9402;5,0930
