agentId;time;posX;posZ;speed;localDensity
36;4,0400;1,2692;-0,9546;0,0855;6,3662
35;4,0400;1,1424;1,0878;0,3183;6,3662
34;4,0400;-0,3751;-0,9385;0,3184;6,3662
33;4,0400;1,6697;0,0329;0,4985;6,3662
32;4,0400;0,3307;1,1808;0,1973;6,3662
31;4,0400;0,8416;-0,5801;0,1685;6,3662
30;4,0400;0,4180;-0,2401;0,8539;6,3662
29;4,0400;-1,2209;1,1348;0,5112;6,3662
28;4,0400;0,4687;-0,5993;0,5030;6,3662
27;4,0400;2,3730;-0,6110;0,1860;6,3662
26;4,0400;-0,1558;-0,1730;0,6930;6,3662
24;4,0400;0,6884;0,9204;0,2018;6,3662
23;4,0400;1,7104;-0,9515;0,0498;6,3662
21;4,0400;1,2589;-0,2994;0,5895;6,3662
20;4,0400;1,6499;-0,3944;0,2329;6,3662
19;4,0400;-1,5193;-0,7037;0,0986;6,3662
18;4,0400;0,2333;0,6036;0,7500;6,3662
17;4,0400;0,1682;-0,5258;1,3955;6,3662
15;4,0400;1,4189;0,7857;1,0946;6,3662
13;4,0400;-2,4926;-0,1726;0,4672;6,3662
12;4,0400;2,0713;0,0477;0,2471;6,3662
10;4,0400;0,7903;-0,2060;0,4315;6,3662
9;4,0400;-1,6894;-0,4194;0,1141;6,3662
8;4,0400;0,2197;-0,9441;0,8025;6,3662
7;4,0400;1,4841;-0,7251;0,5716;6,3662
6;4,0400;-2,7895;-0,4988;0,3724;6,3662
5;4,0400;-1,1803;-0,0789;0,1361;6,3662
4;4,0400;-0,1894;-0,6325;1,0210;6,3662
3;4,0400;-0,9697;0,2712;0,1782;6,3662
1;4,0400;-1,9252;0,7583;0,9714;6,3662
93;4,1600;-2,4318;-0,6702;0,3108;6,3662
89;4,1600;-1,2648;-0,4286;0,0378;6,3662
87;4,1600;-0,5125;0,0545;0,5655;6,3662
86;4,1600;0,0709;0,0672;0,7351;6,3662
85;4,1600;-0,6556;0,7066;0,6857;6,3662
84;4,1600;0,5311;-0,9571;0,2033;6,3662
83;4,1600;2,0480;-0,3713;0,2692;6,3662
82;4,1600;-0,8149;-0,9484;0,2630;6,3662
81;4,1600;-2,1599;-0,9424;0,1897;6,3662
79;4,1600;-1,5823;-0,1141;0,0906;6,3662
77;4,1600;-0,8505;-0,5300;0,1877;6,3662
76;4,1600;-2,1380;-0,4810;0,3487;6,3662
74;4,1600;-0,4990;-0,4176;0,6781;6,3662
73;4,1600;-1,8824;0,1729;0,1812;6,3662
72;4,1600;-0,2675;0,9635;0,6063;6,3662
71;4,1600;-0,5437;-0,7130;0,2630;6,3662
70;4,1600;-2,5760;0,6008;0,7324;6,3662
69;4,1600;-2,5968;-0,9528;0,3278;6,3662
67;4,1600;2,2298;-0,9480;0,0735;6,3662
66;4,1600;0,5140;0,2235;0,2986;6,3662
64;4,1600;-0,4265;0,4966;1,5723;6,3662
62;4,1600;-0,8117;-0,1493;0,2387;6,3662
61;4,1600;0,8977;0,1334;0,3255;6,3662
59;4,1600;-1,5350;0,5667;0,2353;6,3662
58;4,1600;-1,0393;0,5916;0,0892;6,3662
56;4,1600;-2,0083;-0,1523;0,1722;6,3662
54;4,1600;-1,3175;-0,9572;0,1575;6,3662
53;4,1600;1,1477;-0,6265;0,2567;6,3662
52;4,1600;-1,7457;-0,9515;0,0919;6,3662
49;4,1600;-2,3324;0,1777;0,4676;6,3662
48;4,1600;-1,9132;-0,6932;0,1524;6,3662
47;4,1600;-1,0715;-0,7654;0,2737;6,3662
46;4,1600;-0,0732;0,4788;1,4585;6,3662
44;4,1600;1,3099;0,0915;0,2402;6,3662
42;4,1600;0,9129;0,5100;0,3632;6,3662
41;4,1600;1,9479;-0,7393;0,0258;6,3662
40;4,1600;0,8965;-0,9450;0,3009;6,3662
39;4,1600;-1,3821;0,2231;0,1815;6,3662
38;4,1600;1,8749;0,4147;0,8175;6,3662
36;4,1600;1,2558;-0,9545;0,1115;6,3662
35;4,1600;1,1345;1,0584;0,2534;6,3662
34;4,1600;-0,3074;-0,9602;0,5931;6,3662
33;4,1600;1,6851;-0,0298;0,5384;6,3662
32;4,1600;0,3050;1,1524;0,3194;6,3662
31;4,1600;0,8628;-0,6128;0,3249;6,3662
30;4,1600;0,4135;-0,1621;0,6513;6,3662
29;4,1600;-1,2045;1,0725;0,5364;6,3662
28;4,1600;0,5546;-0,6580;0,8674;6,3662
27;4,1600;2,3615;-0,6188;0,1163;6,3662
26;4,1600;-0,1624;-0,2775;0,8725;6,3662
24;4,1600;0,6692;0,9180;0,1609;6,3662
23;4,1600;1,7064;-0,9518;0,0337;6,3662
21;4,1600;1,2334;-0,3147;0,2475;6,3662
20;4,1600;1,6563;-0,4073;0,1197;6,3662
19;4,1600;-1,5012;-0,7172;0,1885;6,3662
18;4,1600;0,2701;0,5619;0,4631;6,3662
17;4,1600;0,2256;-0,5680;0,5939;6,3662
15;4,1600;1,5311;0,7510;0,9791;6,3662
13;4,1600;-2,4837;-0,2339;0,5163;6,3662
12;4,1600;2,1011;0,0551;0,2559;6,3662
10;4,1600;0,7721;-0,2062;0,1520;6,3662
9;4,1600;-1,6860;-0,4258;0,0604;6,3662
8;4,1600;0,1122;-1,0607;1,3223;6,3662
7;4,1600;1,4617;-0,7177;0,1966;6,3662
6;4,1600;-2,7886;-0,5461;0,3944;6,3662
5;4,1600;-1,1690;-0,0916;0,1419;6,3662
4;4,1600;-0,0886;-0,7254;1,1426;6,3662
3;4,1600;-0,9201;0,2229;0,5765;6,3662
1;4,1600;-1,9250;0,6415;0,9731;6,3662
93;4,2800;-2,3853;-0,6641;0,3912;5,0930
89;4,2800;-1,2511;-0,4459;0,1833;5,0930
87;4,2800;-0,4256;0,0014;0,8486;5,0930
86;4,2800;-0,0142;0,0570;0,7138;5,0930
85;4,2800;-0,7946;0,8081;1,4340;5,0930
84;4,2800;0,5100;-0,9368;0,2433;5,0930
83;4,2800;2,0721;-0,3673;0,2037;5,0930
82;4,2800;-0,7682;-0,9539;0,3919;5,0930
81;4,2800;-2,1529;-0,9506;0,0893;5,0930
79;4,2800;-1,5717;-0,1057;0,1129;5,0930
77;4,2800;-0,8513;-0,5373;0,0612;5,0930
76;4,2800;-2,1207;-0,4728;0,1596;5,0930
74;4,2800;-0,4783;-0,4532;0,3432;5,0930
73;4,2800;-1,8594;0,1756;0,1930;5,0930
72;4,2800;-0,2703;0,9103;0,4435;5,0930
71;4,2800;-0,5043;-0,7936;0,7481;5,0930
70;4,2800;-2,5696;0,5145;0,7208;5,0930
69;4,2800;-2,5659;-0,9424;0,2723;5,0930
67;4,2800;2,2222;-0,9494;0,0644;5,0930
66;4,2800;0,5297;0,2362;0,1681;5,0930
64;4,2800;-0,5322;0,4665;0,9165;5,0930
62;4,2800;-0,7734;-0,2014;0,5390;5,0930
61;4,2800;0,9278;0,0790;0,5176;5,0930
59;4,2800;-1,5120;0,5649;0,1928;5,0930
58;4,2800;-1,0640;0,5793;0,2297;5,0930
56;4,2800;-2,0255;-0,1545;0,1445;5,0930
55;4,2800;-2,7909;-0,0452;0,3123;5,0930
54;4,2800;-1,3060;-0,9552;0,0972;5,0930
53;4,2800;1,2125;-0,6207;0,5417;5,0930
52;4,2800;-1,7232;-0,9590;0,1982;5,0930
49;4,2800;-2,3143;0,1240;0,4726;5,0930
48;4,2800;-1,9036;-0,7217;0,2500;5,0930
47;4,2800;-1,0584;-0,7868;0,2089;5,0930
46;4,2800;-0,1478;0,5438;0,8249;5,0930
44;4,2800;1,3231;0,0810;0,1399;5,0930
42;4,2800;0,9459;0,4927;0,3104;5,0930
41;4,2800;1,9463;-0,7316;0,0654;5,0930
40;4,2800;0,8639;-0,9503;0,2750;5,0930
39;4,2800;-1,3558;0,2169;0,2248;5,0930
38;4,2800;1,9310;0,3639;0,6309;5,0930
36;4,2800;1,2458;-0,9525;0,0854;5,0930
35;4,2800;1,1291;1,0213;0,3124;5,0930
34;4,2800;-0,2535;-0,9647;0,4500;5,0930
33;4,2800;1,6963;-0,0800;0,4283;5,0930
32;4,2800;0,2662;1,1181;0,4315;5,0930
31;4,2800;0,8687;-0,5904;0,1930;5,0930
30;4,2800;0,3732;-0,1485;0,3550;5,0930
29;4,2800;-1,1909;1,0147;0,4951;5,0930
28;4,2800;0,5520;-0,6343;0,1985;5,0930
27;4,2800;2,3654;-0,6219;0,0415;5,0930
26;4,2800;-0,1322;-0,3915;0,9827;5,0930
24;4,2800;0,6570;0,8897;0,2574;5,0930
23;4,2800;1,6921;-0,9536;0,1203;5,0930
21;4,2800;1,2112;-0,2878;0,2907;5,0930
20;4,2800;1,6544;-0,4296;0,1863;5,0930
19;4,2800;-1,4836;-0,7086;0,1634;5,0930
18;4,2800;0,3384;0,5417;0,5940;5,0930
17;4,2800;0,2411;-0,5822;0,1750;5,0930
15;4,2800;1,6128;0,7014;0,7958;5,0930
13;4,2800;-2,4660;-0,2927;0,5122;5,0930
12;4,2800;2,1363;0,0425;0,3110;5,0930
10;4,2800;0,7728;-0,2528;0,3884;5,0930
9;4,2800;-1,6864;-0,4380;0,1018;5,0930
7;4,2800;1,5080;-0,6956;0,4277;5,0930
6;4,2800;-2,7919;-0,5819;0,2997;5,0930
5;4,2800;-1,1604;-0,1111;0,1778;5,0930
4;4,2800;0,0140;-0,8103;1,1101;5,0930
3;4,2800;-0,8601;0,1776;0,6267;5,0930
1;4,2800;-1,9452;0,5334;0,9166;5,0930
93;4,3800;-2,3628;-0,6662;0,2255;7,6394
89;4,3800;-1,2299;-0,4661;0,2929;7,6394
87;4,3800;-0,3586;-0,0481;0,8325;7,6394
86;4,3800;-0,0599;0,0301;0,5308;7,6394
85;4,3800;-0,8565;0,8924;1,0463;7,6394
84;4,3800;0,4587;-0,9205;0,5384;7,6394
83;4,3800;2,0811;-0,3630;0,0997;7,6394
82;4,3800;-0,7582;-0,9451;0,1331;7,6394
81;4,3800;-2,1498;-0,9468;0,0483;7,6394
79;4,3800;-1,5532;-0,1083;0,1864;7,6394
77;4,3800;-0,8370;-0,5562;0,2366;7,6394
76;4,3800;-2,0947;-0,4704;0,2607;7,6394
74;4,3800;-0,4437;-0,4853;0,4718;7,6394
73;4,3800;-1,8190;0,1601;0,4323;7,6394
72;4,3800;-0,2767;0,8916;0,1980;7,6394
71;4,3800;-0,4554;-0,8588;0,8141;7,6394
70;4,3800;-2,5625;0,4470;0,6789;7,6394
69;4,3800;-2,5459;-0,9419;0,2001;7,6394
67;4,3800;2,2170;-0,9495;0,0518;7,6394
66;4,3800;0,5473;0,2095;0,3197;7,6394
64;4,3800;-0,6057;0,4099;0,9273;7,6394
62;4,3800;-0,7378;-0,2415;0,5364;7,6394
61;4,3800;0,9432;0,0364;0,4536;7,6394
59;4,3800;-1,5040;0,5796;0,1665;7,6394
58;4,3800;-1,0951;0,5341;0,5484;7,6394
56;4,3800;-2,0222;-0,1561;0,0361;7,6394
55;4,3800;-2,7747;-0,0668;0,2699;7,6394
54;4,3800;-1,3046;-0,9520;0,0344;7,6394
53;4,3800;1,2322;-0,6053;0,2500;7,6394
52;4,3800;-1,7031;-0,9495;0,2224;7,6394
49;4,3800;-2,3083;0,0827;0,4174;7,6394
48;4,3800;-1,9027;-0,7192;0,0267;7,6394
47;4,3800;-1,0348;-0,8063;0,3071;7,6394
46;4,3800;-0,1667;0,5412;0,1905;7,6394
44;4,3800;1,3428;0,0886;0,2116;7,6394
42;4,3800;0,9759;0,4771;0,3386;7,6394
41;4,3800;1,9466;-0,7270;0,0468;7,6394
40;4,3800;0,8546;-0,9350;0,1788;7,6394
39;4,3800;-1,3262;0,2106;0,3027;7,6394
38;4,3800;1,9576;0,3301;0,4298;7,6394
36;4,3800;1,2378;-0,9492;0,0863;7,6394
35;4,3800;1,1294;0,9838;0,3756;7,6394
34;4,3800;-0,1661;-1,0112;0,9904;7,6394
33;4,3800;1,7055;-0,0944;0,1710;7,6394
32;4,3800;0,2297;1,0842;0,4977;7,6394
31;4,3800;0,8859;-0,5842;0,1832;7,6394
30;4,3800;0,3286;-0,1645;0,4737;7,6394
29;4,3800;-1,1959;0,9828;0,3226;7,6394
28;4,3800;0,5381;-0,5524;0,8311;7,6394
27;4,3800;2,3777;-0,6273;0,1346;7,6394
26;4,3800;-0,0859;-0,4865;1,0572;7,6394
24;4,3800;0,6531;0,8554;0,3452;7,6394
23;4,3800;1,7052;-0,9657;0,1786;7,6394
21;4,3800;1,1933;-0,2619;0,3143;7,6394
20;4,3800;1,6742;-0,4205;0,2177;7,6394
19;4,3800;-1,4754;-0,6946;0,1622;7,6394
18;4,3800;0,3636;0,5299;0,2779;7,6394
17;4,3800;0,2248;-0,5640;0,2444;7,6394
15;4,3800;1,6562;0,6569;0,6220;7,6394
13;4,3800;-2,4634;-0,3232;0,3058;7,6394
12;4,3800;2,1701;0,0126;0,4516;7,6394
10;4,3800;0,7551;-0,2871;0,3859;7,6394
9;4,3800;-1,6897;-0,4360;0,0383;7,6394
7;4,3800;1,5510;-0,7102;0,4544;7,6394
6;4,3800;-2,7830;-0,5963;0,1689;7,6394
5;4,3800;-1,1406;-0,1255;0,2451;7,6394
4;4,3800;0,1133;-0,9118;1,4196;7,6394
3;4,3800;-0,8165;0,1445;0,5477;7,6394
1;4,3800;-1,9728;0,4702;0,6894;7,6394
93;4,5000;-2,3524;-0,6773;0,1265;6,3662
89;4,5000;-1,1867;-0,4852;0,3938;6,3662
87;4,5000;-0,3494;-0,1264;0,6572;6,3662
86;4,5000;-0,0323;0,0006;0,3364;6,3662
85;4,5000;-0,8546;0,9581;0,5473;6,3662
84;4,5000;0,5257;-0,9567;0,6349;6,3662
83;4,5000;2,0841;-0,3715;0,0753;6,3662
82;4,5000;-0,7176;-0,9552;0,3481;6,3662
81;4,5000;-2,1371;-0,9497;0,1087;6,3662
79;4,5000;-1,5050;-0,1351;0,4603;6,3662
77;4,5000;-0,7976;-0,5935;0,4522;6,3662
76;4,5000;-2,0714;-0,4660;0,1981;6,3662
74;4,5000;-0,4028;-0,5488;0,6293;6,3662
73;4,5000;-1,7485;0,1272;0,6483;6,3662
72;4,5000;-0,2956;0,8902;0,1578;6,3662
71;4,5000;-0,3631;-0,9214;0,9301;6,3662
70;4,5000;-2,5564;0,3768;0,5873;6,3662
69;4,5000;-2,5380;-0,9509;0,0995;6,3662
67;4,5000;2,2118;-0,9490;0,0436;6,3662
66;4,5000;0,5670;0,1439;0,5708;6,3662
64;4,5000;-0,6425;0,3691;0,4581;6,3662
62;4,5000;-0,6890;-0,2699;0,4705;6,3662
61;4,5000;0,9433;0,0091;0,2272;6,3662
59;4,5000;-1,5226;0,6011;0,2367;6,3662
58;4,5000;-1,0957;0,4745;0,4968;6,3662
56;4,5000;-1,9939;-0,1449;0,2534;6,3662
55;4,5000;-2,7682;-0,0938;0,2318;6,3662
54;4,5000;-1,3052;-0,9525;0,0067;6,3662
53;4,5000;1,2462;-0,5781;0,2550;6,3662
52;4,5000;-1,6784;-0,9514;0,2063;6,3662
49;4,5000;-2,3118;0,0415;0,3441;6,3662
48;4,5000;-1,8900;-0,7298;0,1379;6,3662
47;4,5000;-1,0240;-0,8483;0,3610;6,3662
46;4,5000;-0,1616;0,4720;0,5779;6,3662
44;4,5000;1,3740;0,1151;0,3409;6,3662
42;4,5000;1,0103;0,4470;0,3800;6,3662
41;4,5000;1,9596;-0,7192;0,1269;6,3662
40;4,5000;0,8328;-0,9303;0,1860;6,3662
39;4,5000;-1,2959;0,1931;0,2916;6,3662
38;4,5000;1,9748;0,2959;0,3191;6,3662
36;4,5000;1,2277;-0,9501;0,0839;6,3662
35;4,5000;1,1355;0,9338;0,4200;6,3662
33;4,5000;1,7171;-0,0654;0,2606;6,3662
32;4,5000;0,1888;1,0368;0,5221;6,3662
31;4,5000;0,9137;-0,6127;0,3317;6,3662
30;4,5000;0,2735;-0,1833;0,4848;6,3662
29;4,5000;-1,2492;0,9669;0,4635;6,3662
28;4,5000;0,5226;-0,5173;0,3200;6,3662
27;4,5000;2,3900;-0,6350;0,1211;6,3662
26;4,5000;-0,1009;-0,5586;0,6135;6,3662
24;4,5000;0,6548;0,8117;0,3637;6,3662
23;4,5000;1,7104;-0,9421;0,2014;6,3662
21;4,5000;1,1843;-0,2566;0,0875;6,3662
20;4,5000;1,6878;-0,4077;0,1555;6,3662
19;4,5000;-1,4680;-0,6808;0,1303;6,3662
18;4,5000;0,3540;0,5085;0,1956;6,3662
17;4,5000;0,2196;-0,6004;0,3066;6,3662
15;4,5000;1,6804;0,6057;0,4715;6,3662
13;4,5000;-2,4710;-0,3340;0,1104;6,3662
12;4,5000;2,2111;-0,0269;0,4746;6,3662
10;4,5000;0,7234;-0,2702;0,2993;6,3662
9;4,5000;-1,6870;-0,4181;0,1511;6,3662
7;4,5000;1,5300;-0,6815;0,2963;6,3662
6;4,5000;-2,7648;-0,5989;0,1529;6,3662
5;4,5000;-1,1009;-0,1448;0,3673;6,3662
4;4,5000;0,2076;-1,0124;1,1487;6,3662
3;4,5000;-0,7939;0,0721;0,6322;6,3662
1;4,5000;-2,0160;0,4299;0,4925;6,3662
93;4,6200;-2,3445;-0,6827;0,0797;5,0930
89;4,6200;-1,1251;-0,5168;0,5770;5,0930
87;4,6200;-0,3422;-0,2010;0,6246;5,0930
86;4,6200;0,0096;-0,0121;0,3650;5,0930
85;4,6200;-0,8164;0,9881;0,4047;5,0930
84;4,6200;0,5123;-0,8901;0,5658;5,0930
83;4,6200;2,0813;-0,3882;0,1415;5,0930
82;4,6200;-0,6562;-0,9470;0,5165;5,0930
81;4,6200;-2,1209;-0,9539;0,1398;5,0930
79;4,6200;-1,4221;-0,1876;0,8170;5,0930
77;4,6200;-0,7621;-0,6395;0,4844;5,0930
76;4,6200;-2,0686;-0,4648;0,0252;5,0930
74;4,6200;-0,4255;-0,6350;0,7427;5,0930
73;4,6200;-1,6753;0,1225;0,6109;5,0930
72;4,6200;-0,3195;0,8799;0,2169;5,0930
71;4,6200;-0,2293;-0,9803;1,2177;5,0930
70;4,6200;-2,5590;0,3252;0,4304;5,0930
69;4,6200;-2,5398;-0,9468;0,0376;5,0930
67;4,6200;2,2075;-0,9494;0,0361;5,0930
66;4,6200;0,5609;0,0867;0,4791;5,0930
64;4,6200;-0,6305;0,3572;0,1406;5,0930
62;4,6200;-0,6472;-0,3216;0,5539;5,0930
61;4,6200;0,9495;0,0168;0,0821;5,0930
59;4,6200;-1,5587;0,6060;0,3037;5,0930
58;4,6200;-1,0541;0,4500;0,4026;5,0930
56;4,6200;-1,9555;-0,1228;0,3695;5,0930
55;4,6200;-2,7756;-0,1144;0,1819;5,0930
54;4,6200;-1,3127;-0,9495;0,0674;5,0930
53;4,6200;1,1955;-0,5542;0,4669;5,0930
52;4,6200;-1,6536;-0,9555;0,2096;5,0930
49;4,6200;-2,3147;0,0051;0,3044;5,0930
48;4,6200;-1,8653;-0,7490;0,2602;5,0930
47;4,6200;-1,0068;-0,9015;0,4665;5,0930
46;4,6200;-0,1505;0,3720;0,8385;5,0930
44;4,6200;1,3896;0,1412;0,2533;5,0930
42;4,6200;1,0356;0,4081;0,3869;5,0930
41;4,6200;1,9611;-0,7165;0,0251;5,0930
40;4,6200;0,8485;-0,9521;0,2238;5,0930
39;4,6200;-1,2837;0,1616;0,2817;5,0930
38;4,6200;1,9931;0,2689;0,2720;5,0930
36;4,6200;1,2216;-0,9444;0,0700;5,0930
35;4,6200;1,1469;0,8819;0,4427;5,0930
33;4,6200;1,7313;-0,0231;0,3717;5,0930
32;4,6200;0,1571;0,9822;0,5259;5,0930
31;4,6200;0,8996;-0,6229;0,1447;5,0930
30;4,6200;0,2429;-0,2293;0,4602;5,0930
29;4,6200;-1,3181;0,9580;0,5789;5,0930
28;4,6200;0,5192;-0,5474;0,2532;5,0930
27;4,6200;2,3965;-0,6415;0,0763;5,0930
26;4,6200;-0,0921;-0,6300;0,5999;5,0930
24;4,6200;0,6598;0,7664;0,3804;5,0930
23;4,6200;1,7010;-0,9553;0,1351;5,0930
21;4,6200;1,1923;-0,2513;0,0798;5,0930
20;4,6200;1,6915;-0,3937;0,1202;5,0930
19;4,6200;-1,4553;-0,6599;0,2038;5,0930
18;4,6200;0,3217;0,4617;0,4734;5,0930
17;4,6200;0,2161;-0,7065;0,8844;5,0930
15;4,6200;1,6784;0,5627;0,3593;5,0930
13;4,6200;-2,4679;-0,3362;0,0310;5,0930
12;4,6200;2,2433;-0,0496;0,3281;5,0930
10;4,6200;0,7028;-0,2444;0,2747;5,0930
9;4,6200;-1,6837;-0,4095;0,0768;5,0930
7;4,6200;1,5008;-0,6810;0,2439;5,0930
6;4,6200;-2,7546;-0,6000;0,0852;5,0930
5;4,6200;-1,0626;-0,1754;0,4085;5,0930
3;4,6200;-0,7814;-0,0035;0,6385;5,0930
1;4,6200;-2,0520;0,3951;0,4170;5,0930
93;4,7400;-2,3331;-0,6851;0,0972;6,3662
89;4,7400;-1,0627;-0,5794;0,7370;6,3662
87;4,7400;-0,2826;-0,2603;0,7003;6,3662
86;4,7400;0,0270;-0,0284;0,1988;6,3662
85;4,7400;-0,7810;0,9905;0,2954;6,3662
84;4,7400;0,4867;-0,9112;0,2766;6,3662
83;4,7400;2,0768;-0,3970;0,0820;6,3662
82;4,7400;-0,5988;-0,9600;0,4901;6,3662
81;4,7400;-2,1096;-0,9489;0,1035;6,3662
79;4,7400;-1,3511;-0,2579;0,8326;6,3662
77;4,7400;-0,7751;-0,6863;0,4053;6,3662
76;4,7400;-2,0703;-0,4585;0,0550;6,3662
74;4,7400;-0,4080;-0,7374;0,8664;6,3662
73;4,7400;-1,6146;0,1317;0,5115;6,3662
72;4,7400;-0,3407;0,8487;0,3150;6,3662
71;4,7400;-0,0553;-1,0839;1,6874;6,3662
70;4,7400;-2,5720;0,2939;0,2830;6,3662
69;4,7400;-2,5381;-0,9471;0,0149;6,3662
67;4,7400;2,2013;-0,9488;0,0516;6,3662
66;4,7400;0,5203;0,0645;0,3854;6,3662
64;4,7400;-0,5896;0,3416;0,3654;6,3662
62;4,7400;-0,6244;-0,3916;0,6135;6,3662
61;4,7400;0,9572;0,0323;0,1446;6,3662
59;4,7400;-1,5983;0,5851;0,3735;6,3662
58;4,7400;-1,0019;0,4514;0,4353;6,3662
56;4,7400;-1,9164;-0,0980;0,3858;6,3662
55;4,7400;-2,7835;-0,1259;0,1164;6,3662
54;4,7400;-1,2983;-0,9497;0,1200;6,3662
53;4,7400;1,1619;-0,5568;0,2811;6,3662
52;4,7400;-1,6340;-0,9522;0,1658;6,3662
49;4,7400;-2,3033;-0,0271;0,2848;6,3662
48;4,7400;-1,8601;-0,7263;0,1941;6,3662
47;4,7400;-0,9666;-0,9612;0,5990;6,3662
46;4,7400;-0,1520;0,2785;0,7795;6,3662
44;4,7400;1,3885;0,1529;0,0974;6,3662
42;4,7400;1,0458;0,3800;0,2495;6,3662
41;4,7400;1,9329;-0,7294;0,2578;6,3662
40;4,7400;0,8572;-0,9399;0,1251;6,3662
39;4,7400;-1,2627;0,1410;0,2451;6,3662
38;4,7400;2,0249;0,2607;0,2736;6,3662
36;4,7400;1,2213;-0,9413;0,0264;6,3662
35;4,7400;1,1614;0,8312;0,4394;6,3662
33;4,7400;1,7432;-0,0093;0,1519;6,3662
32;4,7400;0,1373;0,9206;0,5390;6,3662
31;4,7400;0,8335;-0,6138;0,5561;6,3662
30;4,7400;0,2421;-0,3336;0,8691;6,3662
29;4,7400;-1,3662;0,9531;0,4023;6,3662
28;4,7400;0,5039;-0,5716;0,2382;6,3662
27;4,7400;2,3977;-0,6479;0,0545;6,3662
26;4,7400;-0,0711;-0,6692;0,3700;6,3662
24;4,7400;0,6615;0,7148;0,4300;6,3662
23;4,7400;1,6917;-0,9493;0,0922;6,3662
21;4,7400;1,2215;-0,2233;0,3369;6,3662
20;4,7400;1,6706;-0,3885;0,1791;6,3662
19;4,7400;-1,4246;-0,6337;0,3366;6,3662
18;4,7400;0,2854;0,3983;0,6088;6,3662
17;4,7400;0,1884;-0,8486;1,2065;6,3662
15;4,7400;1,6593;0,5305;0,3123;6,3662
13;4,7400;-2,4559;-0,3462;0,1307;6,3662
12;4,7400;2,2645;-0,0592;0,1938;6,3662
10;4,7400;0,6915;-0,2621;0,1751;6,3662
9;4,7400;-1,6921;-0,4041;0,0831;6,3662
7;4,7400;1,4809;-0,7113;0,3022;6,3662
6;4,7400;-2,7529;-0,5992;0,0160;6,3662
5;4,7400;-1,0262;-0,2143;0,4442;6,3662
3;4,7400;-0,7374;-0,0276;0,4175;6,3662
1;4,7400;-2,0675;0,3537;0,3684;6,3662
93;4,8600;-2,3203;-0,6963;0,1420;7,6394
89;4,8600;-1,0439;-0,6252;0,4124;7,6394
87;4,8600;-0,2193;-0,3240;0,7489;7,6394
86;4,8600;0,0668;-0,0884;0,5995;7,6394
85;4,8600;-0,7607;0,9742;0,2173;7,6394
84;4,8600;0,4957;-0,9578;0,3953;7,6394
83;4,8600;2,0650;-0,4017;0,1063;7,6394
82;4,8600;-0,5676;-0,9676;0,2676;7,6394
81;4,8600;-2,0916;-0,9493;0,1496;7,6394
79;4,8600;-1,3175;-0,3091;0,5107;7,6394
77;4,8600;-0,7382;-0,7203;0,4183;7,6394
76;4,8600;-2,0692;-0,4339;0,2047;7,6394
74;4,8600;-0,3229;-0,7713;0,7632;7,6394
73;4,8600;-1,5707;0,1287;0,3670;7,6394
72;4,8600;-0,3520;0,7977;0,4352;7,6394
70;4,8600;-2,5891;0,2769;0,2007;7,6394
69;4,8600;-2,5305;-0,9506;0,0693;7,6394
67;4,8600;2,1884;-0,9493;0,1076;7,6394
66;4,8600;0,4745;0,0471;0,4081;7,6394
64;4,8600;-0,5369;0,3225;0,4667;7,6394
62;4,8600;-0,5878;-0,4414;0,5148;7,6394
61;4,8600;0,9355;0,0178;0,2181;7,6394
59;4,8600;-1,6332;0,5511;0,4060;7,6394
58;4,8600;-0,9578;0,4623;0,3788;7,6394
56;4,8600;-1,8807;-0,0754;0,3520;7,6394
55;4,8600;-2,7791;-0,1312;0,0570;7,6394
54;4,8600;-1,2720;-0,9495;0,2193;7,6394
53;4,8600;1,1329;-0,5600;0,2430;7,6394
52;4,8600;-1,6267;-0,9487;0,0672;7,6394
49;4,8600;-2,2791;-0,0495;0,2751;7,6394
48;4,8600;-1,8428;-0,7166;0,1652;7,6394
47;4,8600;-0,9621;-0,9401;0,1793;7,6394
46;4,8600;-0,1764;0,2115;0,5942;7,6394
44;4,8600;1,3866;0,1495;0,0321;7,6394
42;4,8600;1,0391;0,3787;0,0565;7,6394
41;4,8600;1,9020;-0,7355;0,2631;7,6394
40;4,8600;0,8565;-0,9346;0,0449;7,6394
39;4,8600;-1,2053;0,1264;0,4932;7,6394
38;4,8600;2,0628;0,2728;0,3313;7,6394
36;4,8600;1,2114;-0,9522;0,1225;7,6394
35;4,8600;1,1766;0,7864;0,3943;7,6394
33;4,8600;1,7528;-0,0271;0,1683;7,6394
32;4,8600;0,1286;0,8526;0,5714;7,6394
31;4,8600;0,7821;-0,5990;0,4461;7,6394
30;4,8600;0,2138;-0,4327;0,8590;7,6394
29;4,8600;-1,3912;0,9484;0,2123;7,6394
28;4,8600;0,4471;-0,6171;0,6067;7,6394
27;4,8600;2,3863;-0,6536;0,1063;7,6394
26;4,8600;-0,0442;-0,6822;0,2495;7,6394
24;4,8600;0,6559;0,6563;0,4901;7,6394
23;4,8600;1,6821;-0,9487;0,0806;7,6394
21;4,8600;1,2626;-0,2191;0,3450;7,6394
20;4,8600;1,6298;-0,4001;0,3534;7,6394
19;4,8600;-1,3951;-0,6330;0,2457;7,6394
18;4,8600;0,2505;0,3427;0,5472;7,6394
17;4,8600;0,1273;-1,0120;1,4540;7,6394
